product_id|product_name|category|subcategory|brand|sku|unit_cost_usd|unit_price_usd|gross_margin_pct|weight_kg|is_digital|is_perishable|stock_quantity|reorder_level|supplier_country|launch_date|is_active|rating_avg|review_count|tags
PROD00399|StyleHub First Aid Kit|Health & Wellness|First Aid Kit|StyleHub|SKU-68171|55.13|106.97|48.5|3.63|0|0|2765|92|Germany|2019-03-14|1|4.9|1472|health & wellness,first-aid-kit,stylehub
PROD00400|StyleHub Bluetooth Speaker Pro|Electronics|Bluetooth Speaker|StyleHub|SKU-86034|65.91|139.28|52.7|2.25|0|0|1044|165|Germany|2020-01-05|1|2.9|1137|electronics,bluetooth-speaker,stylehub
PROD00401|FreshFarms Hair Oil|Beauty & Personal Care|Hair Oil|FreshFarms|SKU-39174|11.65|32.01|63.6|6.4|0|0|3577|50|UAE|2021-09-15|1|4.8|3657|beauty & personal care,hair-oil,freshfarms
PROD00402|SwiftBuy T-Shirt Lite|Fashion|T-Shirt|SwiftBuy|SKU-89039|34.64|112.84|69.3|8.66|0|0|1810|125|Kenya|2019-03-26|1|3.8|1985|fashion,t-shirt,swiftbuy
PROD00403|FreshFarms Nail Polish|Beauty & Personal Care|Nail Polish|FreshFarms|SKU-33692|49.31|138.2|64.3|0.93|0|0|3452|182|USA|2019-12-28|1|4.8|3207|beauty & personal care,nail-polish,freshfarms
PROD00404|NairobiMart Knife Set Pro|Home & Kitchen|Knife Set|NairobiMart|SKU-34849|9.74|28.3|65.6|4.0|0|0|3213|78|Germany|2020-10-25|1|3.2|3427|home & kitchen,knife-set,nairobimart
PROD00405|NairobiMart Board Game Pro|Books & Learning|Board Game|NairobiMart|SKU-10977|40.17|69.42|42.1|6.35|0|0|1230|52|UAE|2022-06-19|1|3.3|1287|books & learning,board-game,nairobimart
PROD00406|LearningLeap First Aid Kit Pro|Health & Wellness|First Aid Kit|LearningLeap|SKU-68463|9.9|26.9|63.2|9.23|0|0|3951|37|China|2020-06-13|1|4.5|1786|health & wellness,first-aid-kit,learningleap
PROD00407|ZonoTech Sneakers|Fashion|Sneakers|ZonoTech|SKU-93117|9.41|14.03|32.9|9.76|0|0|3474|175|UAE|2023-01-01|1|3.4|3028|fashion,sneakers,zonotech
PROD00408|StyleHub Puzzle Pro|Books & Learning|Puzzle|StyleHub|SKU-70623|20.73|36.24|42.8|6.58|0|0|2246|117|India|2020-06-21|1|3.4|3101|books & learning,puzzle,stylehub
PROD00409|StyleHub Knife Set Pro|Home & Kitchen|Knife Set|StyleHub|SKU-18527|128.78|323.18|60.2|3.41|0|0|1644|95|Kenya|2023-03-22|1|3.2|556|home & kitchen,knife-set,stylehub
PROD00410|FreshFarms Sandals Pro|Fashion|Sandals|FreshFarms|SKU-61889|18.91|55.43|65.9|5.73|0|0|4639|102|Nigeria|2021-09-02|1|2.8|1873|fashion,sandals,freshfarms
PROD00411|WellnessPlus Cookware Set|Home & Kitchen|Cookware Set|WellnessPlus|SKU-45657|112.36|193.51|41.9|5.21|0|0|723|12|USA|2020-01-24|0|3.1|758|home & kitchen,cookware-set,wellnessplus
PROD00412|BrightHome Watch Pro|Fashion|Watch|BrightHome|SKU-35947|54.91|182.71|69.9|4.59|0|0|3970|111|Nigeria|2018-07-04|1|3.4|3519|fashion,watch,brighthome
PROD00413|SwiftBuy Body Lotion Lite|Beauty & Personal Care|Body Lotion|SwiftBuy|SKU-38924|11.44|30.88|63.0|7.92|0|0|4836|153|USA|2019-05-15|1|4.5|2963|beauty & personal care,body-lotion,swiftbuy
PROD00414|UrbanCo Honey Pro|Food & Beverages|Honey|UrbanCo|SKU-31783|134.2|377.03|64.4|6.11|0|1|2503|155|Nigeria|2019-06-30|1|2.9|3543|food & beverages,honey,urbanco
PROD00415|BrightHome Massage Gun Lite|Health & Wellness|Massage Gun|BrightHome|SKU-37842|32.13|48.65|34.0|6.63|0|0|4086|113|UAE|2018-04-09|1|4.9|4143|health & wellness,massage-gun,brighthome
PROD00416|UrbanCo Kettle Lite|Home & Kitchen|Kettle|UrbanCo|SKU-83663|47.61|109.74|56.6|2.3|0|0|39|184|Germany|2020-05-11|1|3.9|2916|home & kitchen,kettle,urbanco
PROD00417|LearningLeap Sneakers Lite|Fashion|Sneakers|LearningLeap|SKU-31648|51.07|133.62|61.8|5.75|0|0|3088|107|USA|2020-05-13|1|4.5|2682|fashion,sneakers,learningleap
PROD00418|GlobalEdge T-Shirt Lite|Fashion|T-Shirt|GlobalEdge|SKU-64115|74.71|203.75|63.3|9.23|0|0|4962|192|USA|2023-04-24|0|4.4|2215|fashion,t-shirt,globaledge
PROD00419|GlobalEdge Kids Backpack Lite|Baby & Kids|Kids Backpack|GlobalEdge|SKU-66416|31.29|87.96|64.4|4.22|0|1|2443|163|Nigeria|2018-12-23|1|5.0|4204|baby & kids,kids-backpack,globaledge
PROD00420|GlobalEdge Eye Shadow Pro|Beauty & Personal Care|Eye Shadow|GlobalEdge|SKU-78151|76.82|196.1|60.8|6.98|0|0|1387|79|Germany|2020-11-09|1|4.5|2950|beauty & personal care,eye-shadow,globaledge
PROD00421|LearningLeap Protein Powder Lite|Health & Wellness|Protein Powder|LearningLeap|SKU-40087|143.69|388.73|63.0|6.71|0|0|4599|148|India|2020-08-21|1|4.0|4460|health & wellness,protein-powder,learningleap
PROD00422|LagosLux Blender|Home & Kitchen|Blender|LagosLux|SKU-18928|61.07|180.55|66.2|8.06|0|0|1666|136|UAE|2020-10-11|1|4.1|19|home & kitchen,blender,lagoslux
PROD00423|GlobalEdge Laptop|Electronics|Laptop|GlobalEdge|SKU-75689|26.51|81.64|67.5|7.67|0|0|48|170|USA|2020-09-11|1|3.6|1771|electronics,laptop,globaledge
PROD00424|SwiftBuy Toys Pro|Baby & Kids|Toys|SwiftBuy|SKU-99880|38.63|121.09|68.1|2.25|1|0|4863|151|USA|2018-11-22|1|2.9|2002|baby & kids,toys,swiftbuy
PROD00425|HomeEssentials Laptop Lite|Electronics|Laptop|HomeEssentials|SKU-33977|90.44|207.61|56.4|6.26|0|0|2006|35|UAE|2023-06-14|1|3.7|112|electronics,laptop,homeessentials
PROD00426|ZonoTech Vitamins Pro|Health & Wellness|Vitamins|ZonoTech|SKU-20378|104.47|290.21|64.0|9.52|0|0|2807|64|USA|2021-04-19|1|4.0|2106|health & wellness,vitamins,zonotech
PROD00427|LearningLeap Online Course|Books & Learning|Online Course|LearningLeap|SKU-47313|136.72|329.5|58.5|7.22|0|0|944|39|UAE|2018-08-28|1|4.3|3704|books & learning,online-course,learningleap
PROD00428|PanAfri Coffee Beans|Food & Beverages|Coffee Beans|PanAfri|SKU-43359|73.95|186.31|60.3|0.63|0|0|4257|12|India|2021-03-05|1|4.0|934|food & beverages,coffee-beans,panafri
PROD00429|SwiftBuy Honey Pro|Food & Beverages|Honey|SwiftBuy|SKU-13277|27.66|60.82|54.5|3.81|0|0|1457|77|Kenya|2020-08-14|1|4.4|2869|food & beverages,honey,swiftbuy
PROD00430|WellnessPlus Honey Pro|Food & Beverages|Honey|WellnessPlus|SKU-15627|59.5|128.4|53.7|8.85|0|1|3577|129|South Africa|2021-04-03|1|4.9|1762|food & beverages,honey,wellnessplus
PROD00431|TechNova Lipstick Pro|Beauty & Personal Care|Lipstick|TechNova|SKU-20936|75.63|110.1|31.3|4.07|0|0|925|120|UAE|2022-08-13|1|4.9|57|beauty & personal care,lipstick,technova
PROD00432|BrightHome Novel|Books & Learning|Novel|BrightHome|SKU-32188|17.09|30.7|44.3|4.38|0|0|128|53|USA|2018-06-17|1|3.5|3959|books & learning,novel,brighthome
PROD00433|SwiftBuy Baby Food Pro|Baby & Kids|Baby Food|SwiftBuy|SKU-11563|97.19|140.79|31.0|3.67|0|0|2302|29|China|2021-11-04|1|3.5|2619|baby & kids,baby-food,swiftbuy
PROD00434|LearningLeap Face Cream|Beauty & Personal Care|Face Cream|LearningLeap|SKU-74145|41.14|85.23|51.7|4.52|0|0|4067|139|Germany|2022-11-22|1|3.9|56|beauty & personal care,face-cream,learningleap
PROD00435|EcoLife Towel Set Lite|Home & Kitchen|Towel Set|EcoLife|SKU-15287|149.44|413.33|63.8|3.46|0|0|2637|93|China|2018-12-11|1|3.2|1368|home & kitchen,towel-set,ecolife
PROD00436|WellnessPlus Bed Sheets Lite|Home & Kitchen|Bed Sheets|WellnessPlus|SKU-25440|38.63|112.9|65.8|8.48|0|0|1935|43|China|2022-01-18|1|4.5|517|home & kitchen,bed-sheets,wellnessplus
PROD00437|PurePlus Sunglasses Pro|Fashion|Sunglasses|PurePlus|SKU-80013|7.07|23.19|69.5|0.41|0|0|4886|20|South Africa|2018-05-01|1|2.9|2578|fashion,sunglasses,pureplus
PROD00438|NairobiMart Laptop Pro|Electronics|Laptop|NairobiMart|SKU-72209|102.14|279.85|63.5|8.04|0|0|3775|22|Nigeria|2021-01-17|1|4.9|3603|electronics,laptop,nairobimart
PROD00439|StyleHub Backpack Pro|Fashion|Backpack|StyleHub|SKU-92674|137.12|352.11|61.1|6.61|0|0|2085|24|UAE|2018-04-14|1|3.5|657|fashion,backpack,stylehub
PROD00440|HomeEssentials Online Course Lite|Books & Learning|Online Course|HomeEssentials|SKU-23080|147.45|367.82|59.9|9.97|0|0|2247|95|Nigeria|2023-08-10|1|3.7|3596|books & learning,online-course,homeessentials
PROD00441|NairobiMart Storage Containers|Home & Kitchen|Storage Containers|NairobiMart|SKU-13799|88.92|187.66|52.6|1.05|1|0|1255|34|UAE|2022-09-26|1|3.0|3958|home & kitchen,storage-containers,nairobimart
PROD00442|AfriShop Art Supplies|Books & Learning|Art Supplies|AfriShop|SKU-55876|21.95|37.76|41.9|9.58|0|0|4135|51|UAE|2023-03-01|1|3.5|1553|books & learning,art-supplies,afrishop
PROD00443|AfriShop Honey Lite|Food & Beverages|Honey|AfriShop|SKU-79745|93.74|200.79|53.3|2.75|0|0|1931|102|UAE|2019-12-17|0|4.9|1557|food & beverages,honey,afrishop
PROD00444|BrightHome Perfume Pro|Beauty & Personal Care|Perfume|BrightHome|SKU-31418|105.99|346.87|69.4|7.03|0|0|1988|157|Nigeria|2022-10-02|1|4.1|4329|beauty & personal care,perfume,brighthome
PROD00445|TechNova Watch|Fashion|Watch|TechNova|SKU-86747|45.07|90.17|50.0|5.62|0|0|3218|183|South Africa|2019-06-21|1|4.1|3410|fashion,watch,technova
PROD00446|TechNova Bed Sheets|Home & Kitchen|Bed Sheets|TechNova|SKU-39589|27.41|94.28|70.9|8.32|0|0|24|109|USA|2018-08-20|1|3.7|1592|home & kitchen,bed-sheets,technova
PROD00447|PurePlus Baby Monitor Pro|Baby & Kids|Baby Monitor|PurePlus|SKU-27457|117.59|193.44|39.2|1.01|0|1|2812|55|Nigeria|2020-05-17|1|4.6|4326|baby & kids,baby-monitor,pureplus
PROD00448|StyleHub Puzzle|Books & Learning|Puzzle|StyleHub|SKU-46167|29.75|55.22|46.1|2.74|0|0|960|199|Germany|2020-04-13|1|3.4|1206|books & learning,puzzle,stylehub
PROD00449|NairobiMart Herbal Tea Pro|Food & Beverages|Herbal Tea|NairobiMart|SKU-44731|18.47|39.03|52.7|3.0|0|0|2366|52|Kenya|2023-12-17|1|3.2|2459|food & beverages,herbal-tea,nairobimart
PROD00450|EcoLife Protein Bars Lite|Food & Beverages|Protein Bars|EcoLife|SKU-26124|77.33|254.29|69.6|9.79|0|0|5000|54|Germany|2022-05-06|1|4.1|4105|food & beverages,protein-bars,ecolife
PROD00451|GlobalEdge Bed Sheets Lite|Home & Kitchen|Bed Sheets|GlobalEdge|SKU-91496|40.22|117.83|65.9|6.22|0|0|3069|175|Kenya|2022-01-15|1|2.8|3806|home & kitchen,bed-sheets,globaledge
PROD00452|LagosLux Jacket Pro|Fashion|Jacket|LagosLux|SKU-79341|41.38|143.23|71.1|2.28|0|0|4659|55|India|2018-07-19|1|3.8|1405|fashion,jacket,lagoslux
PROD00453|BrightHome Watch Lite|Fashion|Watch|BrightHome|SKU-28391|111.8|390.75|71.4|2.58|0|0|1954|200|UAE|2022-04-22|0|3.5|388|fashion,watch,brighthome
PROD00454|PurePlus Air Fryer Lite|Home & Kitchen|Air Fryer|PurePlus|SKU-61020|95.89|136.91|30.0|1.23|1|0|4873|170|Nigeria|2020-09-19|1|4.8|839|home & kitchen,air-fryer,pureplus
PROD00455|NairobiMart Handbag Pro|Fashion|Handbag|NairobiMart|SKU-92421|79.27|192.73|58.9|0.47|0|0|3479|29|Germany|2022-11-29|1|4.1|838|fashion,handbag,nairobimart
PROD00456|GlobalEdge Herbal Tea Pro|Food & Beverages|Herbal Tea|GlobalEdge|SKU-20668|49.81|84.25|40.9|4.21|1|1|431|57|UAE|2019-11-08|1|4.6|4432|food & beverages,herbal-tea,globaledge
PROD00457|LearningLeap Eye Shadow|Beauty & Personal Care|Eye Shadow|LearningLeap|SKU-82638|144.4|395.89|63.5|3.97|1|0|4489|85|USA|2022-03-04|1|3.8|3236|beauty & personal care,eye-shadow,learningleap
PROD00458|WellnessPlus Bluetooth Speaker|Electronics|Bluetooth Speaker|WellnessPlus|SKU-18840|77.27|150.57|48.7|2.93|0|0|2209|44|Germany|2022-05-26|1|3.8|4000|electronics,bluetooth-speaker,wellnessplus
PROD00459|EcoLife Honey Lite|Food & Beverages|Honey|EcoLife|SKU-56394|106.72|268.92|60.3|5.83|0|0|2638|199|Germany|2023-02-15|0|4.3|3578|food & beverages,honey,ecolife
PROD00460|KidzWorld Resistance Bands|Health & Wellness|Resistance Bands|KidzWorld|SKU-54566|106.24|284.56|62.7|3.21|0|0|3843|178|India|2022-05-17|1|2.8|2554|health & wellness,resistance-bands,kidzworld
PROD00461|AfriShop Dress Lite|Fashion|Dress|AfriShop|SKU-23549|57.24|106.39|46.2|3.23|0|0|1883|155|China|2020-08-26|1|4.6|208|fashion,dress,afrishop
PROD00462|LearningLeap Stroller Lite|Baby & Kids|Stroller|LearningLeap|SKU-60209|55.27|141.39|60.9|4.31|1|0|1732|101|Germany|2023-04-01|0|3.7|3982|baby & kids,stroller,learningleap
PROD00463|NairobiMart Shampoo|Beauty & Personal Care|Shampoo|NairobiMart|SKU-61042|120.19|190.24|36.8|1.74|0|0|2546|177|Germany|2019-03-02|1|4.7|1070|beauty & personal care,shampoo,nairobimart
PROD00464|FreshFarms Blood Pressure Monitor Lite|Health & Wellness|Blood Pressure Monitor|FreshFarms|SKU-92995|88.62|135.4|34.5|2.42|0|0|1969|96|USA|2021-02-06|1|3.8|3712|health & wellness,blood-pressure-monitor,freshfarms
PROD00465|BrightHome Safety Gate Pro|Baby & Kids|Safety Gate|BrightHome|SKU-99365|8.6|20.12|57.3|9.27|0|1|1830|134|Germany|2021-12-15|1|4.4|2705|baby & kids,safety-gate,brighthome
PROD00466|GlobalEdge Dress Pro|Fashion|Dress|GlobalEdge|SKU-82195|28.07|58.81|52.3|8.31|0|0|4854|173|China|2018-12-04|1|4.6|1391|fashion,dress,globaledge
PROD00467|KidzWorld Novel|Books & Learning|Novel|KidzWorld|SKU-99869|89.58|244.78|63.4|7.63|0|0|2684|51|India|2022-06-16|1|4.3|432|books & learning,novel,kidzworld
PROD00468|AfriShop Yoga Mat|Health & Wellness|Yoga Mat|AfriShop|SKU-10120|123.53|345.39|64.2|0.68|0|0|734|97|Kenya|2019-06-12|1|3.7|2620|health & wellness,yoga-mat,afrishop
PROD00469|BrightHome T-Shirt Lite|Fashion|T-Shirt|BrightHome|SKU-36439|35.54|101.61|65.0|6.79|0|0|3949|106|India|2021-09-28|1|3.4|576|fashion,t-shirt,brighthome
PROD00470|PanAfri Blood Pressure Monitor|Health & Wellness|Blood Pressure Monitor|PanAfri|SKU-56421|109.28|324.61|66.3|1.49|0|0|2015|62|Germany|2022-07-28|1|4.0|4081|health & wellness,blood-pressure-monitor,panafri
PROD00471|KidzWorld Puzzle|Books & Learning|Puzzle|KidzWorld|SKU-55787|30.76|52.36|41.3|9.97|0|0|1544|178|India|2023-09-11|1|3.0|540|books & learning,puzzle,kidzworld
PROD00472|NairobiMart Coconut Water|Food & Beverages|Coconut Water|NairobiMart|SKU-98784|121.25|374.82|67.7|2.39|0|1|2304|32|Germany|2020-10-20|1|4.6|3521|food & beverages,coconut-water,nairobimart
PROD00473|GlobalEdge Coffee Beans Pro|Food & Beverages|Coffee Beans|GlobalEdge|SKU-21424|102.52|279.26|63.3|2.3|0|0|1297|185|Kenya|2018-05-09|1|4.8|3977|food & beverages,coffee-beans,globaledge
PROD00474|KidzWorld Jeans Lite|Fashion|Jeans|KidzWorld|SKU-54835|141.11|429.62|67.2|7.68|0|0|2548|101|South Africa|2021-05-08|1|4.7|1704|fashion,jeans,kidzworld
PROD00475|LearningLeap Watch Pro|Fashion|Watch|LearningLeap|SKU-42783|19.29|40.41|52.3|2.1|0|0|909|37|China|2019-07-27|1|3.2|2581|fashion,watch,learningleap
PROD00476|SwiftBuy Knife Set Pro|Home & Kitchen|Knife Set|SwiftBuy|SKU-27733|37.55|56.46|33.5|2.0|0|0|673|62|South Africa|2018-10-14|1|4.2|2579|home & kitchen,knife-set,swiftbuy
PROD00477|ZonoTech Knife Set|Home & Kitchen|Knife Set|ZonoTech|SKU-65389|71.28|121.24|41.2|0.24|0|0|869|91|Kenya|2021-05-01|1|3.9|3579|home & kitchen,knife-set,zonotech
PROD00478|LagosLux Stroller|Baby & Kids|Stroller|LagosLux|SKU-42071|140.08|462.18|69.7|7.37|0|1|4742|126|India|2018-08-12|1|3.4|3578|baby & kids,stroller,lagoslux
PROD00479|BrightHome Nail Polish Lite|Beauty & Personal Care|Nail Polish|BrightHome|SKU-30667|124.28|413.64|70.0|2.37|0|0|2959|139|India|2023-02-03|1|3.0|3065|beauty & personal care,nail-polish,brighthome
PROD00480|GlobalEdge Sandals Pro|Fashion|Sandals|GlobalEdge|SKU-88982|81.94|206.04|60.2|8.95|0|0|4828|86|South Africa|2018-12-05|1|4.4|550|fashion,sandals,globaledge
PROD00481|PurePlus Backpack Pro|Fashion|Backpack|PurePlus|SKU-48431|49.09|152.9|67.9|9.98|0|0|2633|46|India|2018-01-25|1|3.0|3034|fashion,backpack,pureplus
PROD00482|UrbanCo Earbuds Pro|Electronics|Earbuds|UrbanCo|SKU-78985|131.33|453.67|71.1|3.82|0|0|2705|75|UAE|2018-02-08|1|3.9|3849|electronics,earbuds,urbanco
PROD00483|FreshFarms Wireless Mouse Pro|Electronics|Wireless Mouse|FreshFarms|SKU-59250|115.38|191.8|39.8|4.57|1|0|1871|118|UAE|2019-08-10|1|4.9|364|electronics,wireless-mouse,freshfarms
PROD00484|LearningLeap Kettle Pro|Home & Kitchen|Kettle|LearningLeap|SKU-97298|105.56|160.49|34.2|0.86|0|0|265|172|UAE|2020-09-15|1|4.7|351|home & kitchen,kettle,learningleap
PROD00485|LagosLux Sunglasses Lite|Fashion|Sunglasses|LagosLux|SKU-86992|63.8|119.0|46.4|6.22|0|0|719|108|Germany|2021-12-04|1|4.7|3996|fashion,sunglasses,lagoslux
PROD00486|UrbanCo Journal Pro|Books & Learning|Journal|UrbanCo|SKU-97377|98.2|285.45|65.6|8.75|0|0|4600|112|UAE|2023-08-19|1|3.0|2908|books & learning,journal,urbanco
PROD00487|StyleHub Vitamins Pro|Health & Wellness|Vitamins|StyleHub|SKU-19206|136.37|302.97|55.0|3.54|0|0|899|187|South Africa|2022-02-03|1|4.3|663|health & wellness,vitamins,stylehub
PROD00488|StyleHub Planner|Books & Learning|Planner|StyleHub|SKU-41393|85.27|223.64|61.9|4.26|0|0|3178|74|Nigeria|2018-02-27|1|4.7|2568|books & learning,planner,stylehub
PROD00489|StyleHub Hair Oil Lite|Beauty & Personal Care|Hair Oil|StyleHub|SKU-64437|20.14|66.54|69.7|9.84|0|0|2136|105|Kenya|2023-09-24|1|3.7|3310|beauty & personal care,hair-oil,stylehub
PROD00490|PanAfri Protein Powder Pro|Health & Wellness|Protein Powder|PanAfri|SKU-84384|14.98|25.54|41.3|4.57|0|0|2555|152|Nigeria|2023-06-15|1|4.0|4157|health & wellness,protein-powder,panafri
PROD00491|StyleHub Wall Clock|Home & Kitchen|Wall Clock|StyleHub|SKU-55548|111.71|176.4|36.7|1.7|0|0|2128|191|India|2022-05-12|1|4.6|1500|home & kitchen,wall-clock,stylehub
PROD00492|FreshFarms Stroller|Baby & Kids|Stroller|FreshFarms|SKU-10566|122.61|360.07|65.9|9.42|0|1|4803|193|China|2019-03-30|1|3.2|884|baby & kids,stroller,freshfarms
PROD00493|NairobiMart Dried Fruits|Food & Beverages|Dried Fruits|NairobiMart|SKU-99413|86.89|213.32|59.3|6.55|0|1|2833|67|Nigeria|2018-01-19|1|3.1|1578|food & beverages,dried-fruits,nairobimart
PROD00494|StyleHub Vitamins Lite|Health & Wellness|Vitamins|StyleHub|SKU-74268|30.72|69.92|56.1|4.6|0|0|2370|52|Germany|2018-09-23|1|3.5|68|health & wellness,vitamins,stylehub
PROD00495|SwiftBuy Vitamins|Health & Wellness|Vitamins|SwiftBuy|SKU-26706|128.71|223.26|42.3|3.15|0|0|3641|87|Nigeria|2020-04-27|1|3.5|1878|health & wellness,vitamins,swiftbuy
PROD00496|StyleHub Jacket Pro|Fashion|Jacket|StyleHub|SKU-29824|14.89|38.26|61.1|0.23|0|0|4424|10|Nigeria|2021-09-11|1|5.0|1136|fashion,jacket,stylehub
PROD00497|HomeEssentials Herbal Tea Pro|Food & Beverages|Herbal Tea|HomeEssentials|SKU-18398|52.22|173.83|70.0|7.13|0|0|4116|30|UAE|2023-06-08|1|2.9|1712|food & beverages,herbal-tea,homeessentials
PROD00498|StyleHub Educational Toy Pro|Baby & Kids|Educational Toy|StyleHub|SKU-90829|59.59|112.02|46.8|3.11|0|1|2017|50|Nigeria|2021-08-29|1|3.4|83|baby & kids,educational-toy,stylehub
PROD00499|SwiftBuy Smart Watch|Electronics|Smart Watch|SwiftBuy|SKU-97034|146.65|356.62|58.9|6.05|0|0|252|67|UAE|2022-01-19|1|4.2|1621|electronics,smart-watch,swiftbuy
PROD00500|SwiftBuy Protein Powder Lite|Health & Wellness|Protein Powder|SwiftBuy|SKU-68748|25.83|49.77|48.1|9.53|0|0|3699|35|South Africa|2018-07-14|1|4.6|2044|health & wellness,protein-powder,swiftbuy
